source_id,target_id,relationship
,"Copyright (c) 2013-2023 EDM Council, Inc.",copyright
,"This ontology defines high-level, ownership-related concepts, including owner, asset and ownership along with relationships between them.",abstract
ownsAsset,actsOn,rdf-schema#subPropertyOf
hasOwnedAsset,isOwnedAsset,owl#inverseOf
isOwningParty,Owner,rdf-schema#domain
TangibleAsset,tangible asset,rdf-schema#label
Nb0db487f59d443cf9ab765e0f72dfab1,Ownership,owl#someValuesFrom
N6aa0e69e822a43d8bad65b62339b9d13,Asset,owl#someValuesFrom
,Ownership.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
Ownership,N6aa0e69e822a43d8bad65b62339b9d13,rdf-schema#subClassOf
isOwningParty,actsIn,rdf-schema#subPropertyOf
,"Ownership.rdf version of the ontology was modified to add definitions for tangible and intangible asset, etc., as needed for refinement of the concept of collateral and other loan-specific concepts.",core#changeNote
Ownership,Situation,rdf-schema#subClassOf
N85a06c61f52b48c5afdd2655bcf8e401,Asset,owl#someValuesFrom
isOwningParty,is owning party,rdf-schema#label
TangibleAsset,owl#Class,22-rdf-syntax-ns#type
,Release,hasMaturityLevel
hasOwnedAsset,Asset,rdf-schema#range
N375b52f2d04f421a99bb912c758d4a39,owl#Restriction,22-rdf-syntax-ns#type
,MIT,license
Nfa6812a0e9f64541b152e8ac64bc7e98,owl#Restriction,22-rdf-syntax-ns#type
TangibleAsset,Asset,rdf-schema#subClassOf
isOwnedBy,Party,rdf-schema#range
hasOwningParty,identifies the actor that holds title to the asset in an ownership situation,core#definition
ownsAsset,Owner,rdf-schema#domain
hasOwnedAsset,indicates the asset in an ownership situation,core#definition
TangibleAsset,"asset that is a physical, measurable resource, i.e., one that takes a physical form",core#definition
N85a06c61f52b48c5afdd2655bcf8e401,owl#Restriction,22-rdf-syntax-ns#type
IntangibleAsset,owl#Class,22-rdf-syntax-ns#type
isOwnedAsset,is owned asset,rdf-schema#label
IntangibleAsset,"Intangible assets may include intellectual property, patents, copyrights, trademarks, rights-of-way (easements), brands, organizational abilities (know-how), and data.",core#example
Owner,Nb0db487f59d443cf9ab765e0f72dfab1,rdf-schema#subClassOf
Nb0db487f59d443cf9ab765e0f72dfab1,owl#Restriction,22-rdf-syntax-ns#type
Owner,"party that is legally recognized as having the right to possess, the privilege to use, and ability to transfer any rights or privileges associated with something, as permitted by law",core#definition
IntangibleAsset,Asset,rdf-schema#subClassOf
isOwnedAsset,indicates the context of ownership in which something is an asset,core#definition
hasOwningParty,Owner,rdf-schema#range
Asset,Nf0c6073ebb1240199abac5dcc48d973a,rdf-schema#subClassOf
hasOwningParty,Ownership,rdf-schema#domain
hasOwnedAsset,has owned asset,rdf-schema#label
isAssetOf,Owner,rdf-schema#range
IntangibleAsset,"Intangible assets include assets that may involve a legal claim to some future benefit, typically a claim to future cash. Intangible assets have become an increasingly larger component of the valuation for all companies, from newer social media companies to even the most established and iconic manufacturers.",explanatoryNote
Asset,something of monetary value that is owned or provides benefit to some party,core#definition
Nf0c6073ebb1240199abac5dcc48d973a,isAssetOf,owl#onProperty
isOwnedAsset,Ownership,rdf-schema#range
