source_id,target_id,relationship
hasTextualName,hasTextValue,rdf-schema#subPropertyOf
evaluates,owl#ObjectProperty,22-rdf-syntax-ns#type
isCausedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
isConferredBy,is conferred by,rdf-schema#label
hasLegalName,hasFormalName,rdf-schema#subPropertyOf
isIssuedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
mandates,isMandatedBy,owl#inverseOf
isControlledBy,is controlled by,rdf-schema#label
isIssuedBy,"indicates a functional entity or party responsible for circulating, distributing, or publishing something",core#definition
isControlledBy,owl#ObjectProperty,22-rdf-syntax-ns#type
isConferredBy,owl#ObjectProperty,22-rdf-syntax-ns#type
,This ontology defines a set of general purpose relations for use in other FIBO ontology elements. These include a number of properties required for reuse across the foundations and business entities models.,abstract
,"Relations.rdf version of this ontology was modified to incorporate evaluates and isEvaluatedBy, and to loosen constraints on hasName properties to allow multi-lingual names.",core#changeNote
exchanges,exchanges,rdf-schema#label
hasFormalName,"indicates a name by which something is known for some official purpose or context, or which is structured in some way such as to always follow the same format regardless of usage",core#definition
hasCommonName,owl#DatatypeProperty,22-rdf-syntax-ns#type
designates,"This property is intended to cover assigning a job or role to someone, selecting or designating someone to fill an office or a position, and fixing or setting by authority or by mutual agreement.",explanatoryNote
isGovernedBy,is governed by,rdf-schema#label
hasTextualName,has textual name,rdf-schema#label
produces,"creates through a fabrication, manufacturing or production process",core#definition
wasFormerlyKnownAs,indicates a name by which something was known in the past,core#definition
mandates,"relates something to a commitment, contract, law, obligation, requirement, regulation, or similar concept that requires it",core#definition
isEvaluatedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
generates,generates,rdf-schema#label
isSignifiedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
isGeneratedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
isGovernedBy,This property should be read as being the property of some thing and as referring to a logical union of social construct (in the informative abstractions ontology) and legal person.,explanatoryNote
involves,(of a situation or event) includes (something) as a necessary part or result,core#definition
,Relations.rdf version of this ontology was modified per the FIBO 2.0 RFC to include additional properties and the linkage to LCC.,core#changeNote
isProvidedBy,provides,owl#inverseOf
isExemplifiedBy,exemplifies,owl#inverseOf
issues,issues,rdf-schema#label
mandates,mandates,rdf-schema#label
exchanges,gives something in return something else,core#definition
,"Relations.rdf version of this ontology was modified to move the property, 'is conferred on' to the Legal Capacity ontology and to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC), eliminating redundancies in FIBO as appropriate.",core#changeNote
hasTag,"Text-valued tags may be useful for automated transformation or encoding systems, such as those used to produce IETF compliant language tags in XML. Such tags are required to be string-valued in FIBO, but not language-tagged strings.",core#note
manages,isManagedBy,owl#inverseOf
,Release,hasMaturityLevel
hasTextualName,owl#DatatypeProperty,22-rdf-syntax-ns#type
hasTag,has tag,rdf-schema#label
exemplifies,exemplify,adaptedFrom
causes,owl#ObjectProperty,22-rdf-syntax-ns#type
confers,owl#ObjectProperty,22-rdf-syntax-ns#type
,MIT,license
generates,produces through the application of one or more mathematical or logical steps or rules,core#definition
designates,appoints someone officially,core#definition
isProducedBy,is produced by,rdf-schema#label
hasLegalName,owl#DatatypeProperty,22-rdf-syntax-ns#type
isDesignatedBy,designates,owl#inverseOf
hasAlias,hasTextualName,rdf-schema#subPropertyOf
isProducedBy,produces,owl#inverseOf
Referent,referent,rdf-schema#label
isExemplifiedBy,is exemplified by,rdf-schema#label
isMandatedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
produces,owl#ObjectProperty,22-rdf-syntax-ns#type
,"Relations.rdf version of this ontology was modified to clean up references to external dictionaries that don't meet FIBO policies, eliminate ambiguity where possible, eliminate the superproperties of produces and is produced by, whose semantics are different from their parent properties, and improve ISO 704 compliance of definitions.",core#changeNote
confers,confers,rdf-schema#label
Referent,owl#Class,22-rdf-syntax-ns#type
mandates,confers,rdf-schema#subPropertyOf
isGovernedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
,"Relations.rdf version of this ontology was modified to loosen constraints on properties using xsd:dateTime in their range to allow for more flexible representation, and to add properties including produces, isProducedBy.",core#changeNote
hasLegalName,has legal name,rdf-schema#label
holds,"is the relationship between a party and something it possesses, or over which it exercises some ownership or control or has at its discretion the ability to dispose of it as it sees fit",core#definition
confers,grants or bestows by virtue of some authority,core#definition
issues,owl#ObjectProperty,22-rdf-syntax-ns#type
hasCommonName,has common name,rdf-schema#label
isIssuedBy,isProvidedBy,rdf-schema#subPropertyOf
isConferredBy,"a relationship between a right or obligation and the vehicle, such as an agreement or contract, that vests (or confers) said right or obligation",core#definition
isIssuedBy,is issued by,rdf-schema#label
,Relations.rdf version of this ontology was modified to address hygiene issues with respect to text formatting.,core#changeNote
causes,"relationship between an event or set of events or factors (the cause) and a second event, phenomenon, situation, or result (the effect), where the second event or outcome is understood as a consequence of the first",core#definition
manages,manages,rdf-schema#label
produces,produces,rdf-schema#label
involves,owl#ObjectProperty,22-rdf-syntax-ns#type
holds,holds,rdf-schema#label
confers,invests with,synonym
hasDesignation,owl#ObjectProperty,22-rdf-syntax-ns#type
isConferredBy,confers,owl#inverseOf
,Relations.rdf version of the ontology was modified to eliminate elements that have been deprecated for several quarters (FND-386).,core#changeNote
isManagedBy,owl#ObjectProperty,22-rdf-syntax-ns#type
isDesignatedBy,is designated by,rdf-schema#label
isApplicableIn,"The context may include the setting in which something is defined, expressed, or represented.",explanatoryNote
governs,owl#ObjectProperty,22-rdf-syntax-ns#type
,Relations.rdf version of this ontology was modified to eliminate deprecated elements.,core#changeNote
,Relations.rdf version of this ontology was modified to rename (migrate) the hasDefinition property to isDefinedIn.,core#changeNote
isProducedBy,"identifies the producer that fabricates, manufactures or otherwise creates something through some production process",core#definition
hasCommonName,"indicates a name by which something is frequently referred, without reference to any formal usage or structure",core#definition
