source_id,target_id,relationship
VirtualAddress,"address identifying a virtual, i.e. non-physical, location",core#definition
PostCodeArea,physical area uniquely identified by some postal code,core#definition
SupplementalAddressDesignator,Nfa0573bf77a54a2e9e91bbe39e44d962,rdf-schema#subClassOf
hasMailRouting,PhysicalAddress,rdf-schema#domain
Apartment,apartment,rdf-schema#label
,Addresses.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
Front,owl#NamedIndividual,22-rdf-syntax-ns#type
hasAttentionLine,"an optional, free text address line denoting the intended recipient",core#definition
Building,"relatively permanent enclosed structure, that has a roof and walls and stands more or less permanently in one place",core#definition
SecondaryUnitDesignator,secondary unit designator,rdf-schema#label
N8607a95f713c4697aff0ebacb06166ea,PostdirectionalSymbol,owl#onClass
PostOfficeBoxAddress,post office box address,rdf-schema#label
N1e482eeda4ad48508938874aada30504,XMLSchema#string,owl#onDataRange
Apartment,"room or a group of related rooms, among similar sets in one building, designed for use as a dwelling",core#definition
Lower,SecondaryUnitDesignator,22-rdf-syntax-ns#type
Stop,owl#NamedIndividual,22-rdf-syntax-ns#type
hasPrimaryAddressNumber,comprises,rdf-schema#subPropertyOf
Nd524168153b54f609e2aea37afb28494,StreetSuffix,owl#onClass
PhysicalAddressIdentifier,"Physical address identifiers may include bar codes, QCR codes, and +codes in a number of countries.",core#example
Naf04655bbbd44cd9ada64a3c16524373,PostCodeArea,owl#onClass
Rear,false,requiresSecondaryUnitRange
Ndd43baa2143a421da1bf1f5aed8a3dc2,isDefinedIn,owl#onProperty
N7836c393b7a746d6a7816ef410121882,owl#Restriction,22-rdf-syntax-ns#type
hasSecondaryUnit,SecondaryUnit,rdf-schema#range
StreetAddress,owl#Class,22-rdf-syntax-ns#type
Na7abe183b51c478d86be753f014dabbc,hasIndividualPostcode,owl#onProperty
Suite,SecondaryUnitDesignator,22-rdf-syntax-ns#type
Building,SecondaryUnitDesignator,22-rdf-syntax-ns#type
hasSecondaryUnit,StreetAddress,rdf-schema#domain
hasStructureName,comprises,rdf-schema#subPropertyOf
requiresSecondaryUnitRange,pub28.pdf,rdf-schema#seeAlso
PostdirectionalSymbol,geographic directional symbol that follows the street name and street suffix in a street address,core#definition
Office,place where a particular kind of business is transacted or a service is supplied,core#definition
N7836c393b7a746d6a7816ef410121882,CountrySubdivision,owl#someValuesFrom
VirtualAddress,virtual address,rdf-schema#label
,This ontology provides high level definitions for addresses and address components including elements that are common to addressing standards.,abstract
N1e482eeda4ad48508938874aada30504,hasTag,owl#onProperty
N7141a0281d6c481499ea9a7cf61b5487,owl#Restriction,22-rdf-syntax-ns#type
hasStructureName,owl#ObjectProperty,22-rdf-syntax-ns#type
hasIndividualPostcode,Postcode,rdf-schema#range
PostOfficeBox,owl#Class,22-rdf-syntax-ns#type
hasAddressLine1,PhysicalAddress,rdf-schema#domain
N41d6d0fb06b84d828a4c6d69c1c7e6c8,owl#Restriction,22-rdf-syntax-ns#type
GeographicDirectionalSymbol,code element that gives directional information for postal delivery,core#definition
