source_id,target_id,relationship
Payee,"a party to whom a debt should be paid, or to whose order a bill of exchange, note, or check is made payable, or who receives or will receive a payment from a payer in partial or complete fulfillment of an obligation",core#definition
fulfillsObligation,PaymentObligation,rdf-schema#range
Payment,"delivery of money in fulfillment of an obligation, such as to satisfy a claim or debt",core#definition
PaymentEvent,owl#Class,22-rdf-syntax-ns#type
Payment,Occurrence,rdf-schema#subClassOf
fulfillsObligation,Payment,rdf-schema#domain
hasPaymentAmount,MonetaryAmount,rdf-schema#range
Payer,owl#Class,22-rdf-syntax-ns#type
PaymentEvent,an event that involves delivery of money in fulfillment of an obligation,core#definition
hasPaymentAmount,hasMonetaryAmount,rdf-schema#subPropertyOf
N5c8503e78c82440bbd86e4aa6d304082,owl#Restriction,22-rdf-syntax-ns#type
,Payments and Schedules Ontology,rdf-schema#label
PaymentEvent,TransactionEvent,rdf-schema#subClassOf
,PaymentsAndSchedules.rdf version of this ontology was modified to revise payments to better support loan requirements and eliminate duplication of concepts in LCC.,core#changeNote
,PaymentsAndSchedules.rdf version of this ontology was modified per the issue resolutions identified in the FIBO FND 1.1 RTF report to replace MoneyAmount with MonetaryAmount.,core#changeNote
N05d2f81b00e449f7a3c2f4972159b1fa,isAPartyTo,owl#onProperty
Payee,N5c8503e78c82440bbd86e4aa6d304082,rdf-schema#subClassOf
Payer,Obligor,rdf-schema#subClassOf
