source_id,target_id,relationship
BermudanExerciseTerms,"The Bermuda option is named as such because its exercise dates are more flexible than European options and less flexible than American options. Thus, it is in the middle, just like Bermuda is between Europe and America. Bermuda options are also referred to as Mid-Atlantic, Quasi American, or Semi-American options.",explanatoryNote
,MIT,license
AmericanExerciseConvention,American exercise convention,rdf-schema#label
,This ontology defines the various kinds of exercise conventions that are common to debt and options instruments. They are distinguished primarily in terms of the date period during which an optional contract clause may be exercised.,abstract
CanaryExerciseTerms,BermudanExerciseTerms,rdf-schema#subClassOf
EuropeanExerciseTerms,European exercise terms,rdf-schema#label
hasExerciseWindow,owl#ObjectProperty,22-rdf-syntax-ns#type
,Exercise Conventions Ontology,rdf-schema#label
BermudanExerciseTerms,N3fd052706e5d408cb0f2e35e60e42045,rdf-schema#subClassOf
AmericanExerciseTerms,exercise terms that stipulate that an option may be exercised on or before the date of expiration,core#definition
Nba423a90d05b435f9503fbf250d531ca,uses,owl#onProperty
,ExerciseConventions.rdf version of this ontology was modified to eliminate duplication of concepts in LCC.,core#changeNote
N3fd052706e5d408cb0f2e35e60e42045,owl#Restriction,22-rdf-syntax-ns#type
hasExerciseTerms,ExerciseTerms,rdf-schema#range
EuropeanExerciseTerms,exercise terms that stipulate that an option may only be exercised at the date of expiration,core#definition
BermudanExerciseTerms,owl#Class,22-rdf-syntax-ns#type
ExerciseTerms,owl#Class,22-rdf-syntax-ns#type
,ExerciseConventions.rdf version of this ontology was modified to add the hasExerciseTerms property.,core#changeNote
AmericanExerciseConvention,exercise convention that stipulates that an option may be exercised anytime between the purchase date and date of expiration,core#definition
,ExerciseConventions.rdf version of this ontology was modified to revise the definition of American exercise terms to say that an option with such terms may be exercised on or before the expiration date of the contract.,core#changeNote
CanaryExerciseTerms,N7ef953b6395847b6a8577d346d8e255e,rdf-schema#subClassOf
N7ef953b6395847b6a8577d346d8e255e,CanaryExerciseConvention,owl#hasValue
Nddac170b7da446309513bc23995b88b1,owl#Restriction,22-rdf-syntax-ns#type
BermudanExerciseConvention,ExerciseConvention,22-rdf-syntax-ns#type
ExerciseConvention,Convention,rdf-schema#subClassOf
,ExerciseConventions.rdf version of this ontology was modified to loosen the domain of hasExerciseTerms to allow for entitlements to have such terms.,core#changeNote
CanaryExerciseTerms,owl#Class,22-rdf-syntax-ns#type
BermudanExerciseTerms,EuropeanExerciseTerms,owl#disjointWith
BermudanExerciseConvention,owl#NamedIndividual,22-rdf-syntax-ns#type
ExerciseConvention,owl#Class,22-rdf-syntax-ns#type
N4cf4c87f493f40f3b2e9760c2474ecb4,owl#Restriction,22-rdf-syntax-ns#type
CanaryExerciseConvention,ExerciseConvention,22-rdf-syntax-ns#type
hasExerciseDate,owl#ObjectProperty,22-rdf-syntax-ns#type
Nddac170b7da446309513bc23995b88b1,hasExerciseDate,owl#onProperty
